commentTimeStamp	text	postUrl	model	Media type	isComment	Source	postCaption	postTimeStamp
2022-04-19T08:38:57Z	SPOILER non l'ha mai fatto hahah	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-04-16T16:03:40Z	Overvolt la sta domotizzando, con un meccanismo incredibile	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-04-16T07:45:21Z	mi sa che stai copiando Andrea galeazzi	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-04-16T05:57:45Z	overvolt ne ha coatruita una totalmente automatica	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-04-16T01:51:29Z	Mito!!!	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-02-28T17:59:21Z	"Bella la cover fluo del tuo smartphone 
Mi piacerebbe sapere dove la posso comprare ? Per il mio smartphone A22 5G Grazie."	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-02-25T18:17:49Z	Incredibilmente inutile, devi parlare invece di cliccare un tastino ahaha	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-02-20T21:17:53Z	"Credo che sia l'idea più stupida del mondo e il fatto che l'abbiano  realizzata, venduta e che sia stata comprata ed elogiata dal qui presente non fa altro che allargare la cerchia degli stupidi. 

Come diceva Hartman da full metal jacket: 

""Io ho sempre saputo che dal Texas ci nascono solo tori e checche soldato jakidale, tu l'area del cowboy non ce l'hai neanche un po' quindi il cerchio si restringe"""	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-02-03T14:20:11Z	"Capisco che è estremamente un prototipo iniziale e quindi non critico, ma 250€ per una macchinetta del caffè che semplicemente ti risparmia la """"fatica"""" di non premere il tasto per far scendere il caffè anche no. Avessero creato una macchinetta con un deposito automatica di almeno 5/10 cialde sarebbe stato molto meglio, così è davvero quasi inutile"	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-01-26T21:22:15Z	A ME È ANDATA DIVERSAMENTE CON ALEXA..... https://youtube.com/shorts/Q51Xp5HWn9g?feature=share	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-01-14T10:50:13Z	Potresti controllare la ricarica della cialda tramite un motorino domotizzato con arduino	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-01-09T14:14:53Z	"Questo dispositivo è di una inutilità disarmante. Fa una cosa da sé. Tutto il resto è da fare a mano. ""Smart"""	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-01-07T11:10:20Z	Che cosa inutile	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-01-03T09:25:07Z	spendere tanti soldi per una macchina del caffè così è inutile anche pk basta schiacciare un pulsante in più su una qualsiasi altra macchina del caffè!	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2022-01-02T21:42:47Z	Ahhh! Cara vecchia Moka! Quanto la rimpiangeremo....	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-12-28T16:52:31Z	MA IL PROGETTO?	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-12-26T08:34:25Z	.mm però se devo mettere la capsula e devo tirare la leva alla fine non e cosi tanto tech	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-12-05T14:01:49Z	Ma perché non  fai un tur dello studio pls	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-12-02T17:59:23Z	Ancora non mi convince… forse quando ci sarà il « rack » di minimo 10 capsule… ;) aspetto…	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-11-28T11:35:40Z	Jaki si possono mettere le cialde Nespresso o ci vogliono X forza le sue ??	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-11-16T14:02:59Z	Supertecnolgico eh... Invece di premere il bottone per fare il caffè, devi dirlo a voce.. Fine.	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-11-15T10:15:44Z	"Io ho la macchinetta normale da 2 persone (10 euro) a cui ho messo sotto un mini fornello elettrico cinese da 10 euro pilotato da un interruttore Beghelli WiFi da 10 euro.
In pratica con 30 euro ho tutto e la sera preparo la macchinetta e la mattina la comando quando mi lavo la faccia e trovo il caffè pronto.
Unico fatto che va messo il fornellino basso per non bruciare il caffé se la moka rimane troppo sul fornello acceso"	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-11-13T13:43:08Z	praticamente non serve a na mazza	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-11-11T14:57:35Z	questa più che intelligenza artificiale è stupidità artificiale. si fa prima a farselo da solo il caffè che configurare il tutto...	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-11-02T00:06:22Z	"""mastrota e fusaro smettetela di fare figli. 
no, scherzo, vi vengono bene. """	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-11-01T17:10:32Z	"Si può dire che è una cazzata? Io amo le cose smart, ma alzarsi, mettere la cialda, e dire ""Alexa, fammi il caffè"" che senso ha? Faccio prima a schiacciare il pulsante sul fronte, esattamente come dici nel min. 5:30 :-D Un pack con 10 cialde alla volta no eh? Troppo complicato :-D"	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-10-27T16:28:05Z	"Che cag@ta, fa il caffè automaticamente ma poi lo zucchero devi mettertelo te, devi togliere la capsula... 🤣
Una macchina che resta sempre accesa, non è buono. 
Caffè meglio in cialde e non capsule non solo per un motivo ambientale. Per me meglio le cose ""analogiche"" ""meccaniche"" per quanto riguarda questi elettrodomestici, porterò un video a riguardo."	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-10-15T08:48:33Z	Come dici tu nel video è una cosa assolutamente inutile dato che comunque devi inserire e togliere la capsula ogni volta.avrebbe forse senso per una di quelle macchine da caffè che immaginano i chicchi, magari potresti dirgli preparami un caffè piuttosto che due caffè e così via…	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-10-12T15:38:32Z	Bella puttanata…	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-10-10T13:19:17Z	Cosa dice il caffe nulla non si e ancora espresso 😂😂😂	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-10-06T06:47:26Z	"Che truffa.
Ma poi e' una di quelle macchine che si riscalda e una volta arrivata a temperatura fa' automaticamente il caffe'. Quindi, tutto il brodo di Alexa, per controllare uno switch che accende/spegne la macchina.

Poi dovrai sempre andar li' per mettere/togliere la capsula.
Potrei far lo stesso con la macchina di mia nonna, che una arrivata arrivata a 100 gradi e qualcosa fa' uscire il caffe'. Basterebbe metterla in una presa, e configurarla come qualsiasi altra presa: ""Alexa, accendi X"".

Cagata pazzesca, e tra Lavazza (il marchio), e Alexa, mi aspetto 150 euro minimo"	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-10-01T14:00:21Z	Mai visto tanta inutilità!	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-08-31T16:44:32Z	5:00 :-|	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-08-19T18:36:33Z	ok prodotto totalmente inutile... il tuo amico overvolt ne sta costruendo una seria partendo da una xiaomi...prendi ispirazione da lui e restituisci questo pacco.	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-08-14T11:02:20Z	Uno già la mattina le ha balle girate e vorrebbe uccidere il primo che gli rivolge la parola...pensa a dover parlare con la macchina del caffè che ci mette tre quattro tentativi prima di farti il caffè. Volerebbe giù dalla finestra al secondo tentativo 🤣🤣🤣	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-08-11T13:15:56Z	"Alexa fammi un caffè :
Ok , alzati , metti al capsula , la tazzina , schiaccia comunque un pulsante ed ecco il caffè"	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
2021-08-03T18:00:54Z	a me sembra una cagata assurda perché infine devi alzarti e mettere la capsula, voglio dire, ci vuole tanto a schiacciare un bottone???	https://www.youtube.com/watch?v=DHyWKYoX-xE&ab_channel=TechDale	voicy	YouTube	True	youtube.com	"Link Amazon: https://amzn.to/31ZdClG

Oggi video su una macchina del caffè decisamente Smart: la Lavazza Voicy, la prima macchina del caffè al mondo con Alexa integrata!

Instagram: https://www.instagram.com/techdale.it

CANALI OFFERTE TELEGRAM
OFFERTEDALE: https://bit.ly/3gLDAA6
OFFERTEDALE CASA: https://bit.ly/3gLsvik
OFFERTEDALE MODA: https://bit.ly/3wIUTs1
Bot ricerca offerte: https://bit.ly/3zF7heK"	2021-04-08T18:37:27Z
